species_id,species_name,environment,image_base_name,global_index,image_path
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_1,497,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\497.png
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_2,498,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\498.png
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_3,499,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\499.png
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_4,500,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\500.png
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_5,501,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\501.png
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_6,502,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\502.png
55,brachaluteres_jacksonianus,insitu,brachaluteres_jacksonianus_7,503,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\503.png
56,brachirus_orientalis,controlled,brachirus_orientalis_1,504,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\504.png
56,brachirus_orientalis,controlled,brachirus_orientalis_2,505,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\505.png
56,brachirus_orientalis,controlled,brachirus_orientalis_3,506,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\506.png
56,brachirus_orientalis,sketches,brachirus_orientalis_4,507,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\507.png
56,brachirus_orientalis,controlled,brachirus_orientalis_5,508,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\508.png
57,caesioperca_lepidopterus,insitu,caesioperca_lepidopterus_1,509,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\509.png
57,caesioperca_lepidopterus,insitu,caesioperca_lepidopterus_2,510,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\510.png
57,caesioperca_lepidopterus,insitu,caesioperca_lepidopterus_3,511,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\511.png
57,caesioperca_lepidopterus,controlled,caesioperca_lepidopterus_4,512,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\512.png
57,caesioperca_lepidopterus,insitu,caesioperca_lepidopterus_5,513,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\513.png
57,caesioperca_lepidopterus,controlled,caesioperca_lepidopterus_6,514,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\514.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_10,515,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\515.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_11,516,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\516.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_12,517,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\517.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_13,518,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\518.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_14,519,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\519.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_15,520,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\520.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_16,521,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\521.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_17,522,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\522.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_18,523,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\523.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_19,524,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\524.png
58,cantherhines_dumerilii,uncontrolled,cantherhines_dumerilii_1,525,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\525.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_20,526,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\526.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_21,527,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\527.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_2,528,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\528.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_3,529,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\529.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_4,530,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\530.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_5,531,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\531.png
58,cantherhines_dumerilii,sketches,cantherhines_dumerilii_6,532,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\532.png
58,cantherhines_dumerilii,insitu,cantherhines_dumerilii_7,533,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\533.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_8,534,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\534.png
58,cantherhines_dumerilii,controlled,cantherhines_dumerilii_9,535,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\535.png
59,cantherhines_fronticinctus,insitu,cantherhines_fronticinctus_10,536,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\536.png
59,cantherhines_fronticinctus,sketches,cantherhines_fronticinctus_11,537,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\537.png
59,cantherhines_fronticinctus,insitu,cantherhines_fronticinctus_12,538,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\538.png
59,cantherhines_fronticinctus,insitu,cantherhines_fronticinctus_13,539,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\539.png
59,cantherhines_fronticinctus,controlled,cantherhines_fronticinctus_1,540,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\540.png
59,cantherhines_fronticinctus,insitu,cantherhines_fronticinctus_2,541,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\541.png
59,cantherhines_fronticinctus,sketches,cantherhines_fronticinctus_3,542,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\542.png
59,cantherhines_fronticinctus,insitu,cantherhines_fronticinctus_4,543,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\543.png
59,cantherhines_fronticinctus,controlled,cantherhines_fronticinctus_5,544,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\544.png
59,cantherhines_fronticinctus,controlled,cantherhines_fronticinctus_6,545,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\545.png
59,cantherhines_fronticinctus,controlled,cantherhines_fronticinctus_7,546,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\546.png
59,cantherhines_fronticinctus,insitu,cantherhines_fronticinctus_8,547,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\547.png
59,cantherhines_fronticinctus,controlled,cantherhines_fronticinctus_9,548,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\548.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_10,549,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\549.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_11,550,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\550.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_12,551,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\551.png
60,cantherhines_pardalis,controlled,cantherhines_pardalis_13,552,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\552.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_14,553,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\553.png
60,cantherhines_pardalis,controlled,cantherhines_pardalis_15,554,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\554.png
60,cantherhines_pardalis,controlled,cantherhines_pardalis_16,555,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\555.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_17,556,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\556.png
60,cantherhines_pardalis,controlled,cantherhines_pardalis_18,557,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\557.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_19,558,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\558.png
60,cantherhines_pardalis,controlled,cantherhines_pardalis_1,559,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\559.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_21,560,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\560.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_22,561,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\561.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_23,562,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\562.png
60,cantherhines_pardalis,controlled,cantherhines_pardalis_24,563,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\563.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_25,564,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\564.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_2,565,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\565.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_3,566,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\566.png
60,cantherhines_pardalis,uncontrolled,cantherhines_pardalis_4,567,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\567.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_5,568,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\568.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_6,569,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\569.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_7,570,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\570.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_8,571,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\571.png
60,cantherhines_pardalis,insitu,cantherhines_pardalis_9,572,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\572.png
61,cantheschenia_grandisquamis,insitu,cantheschenia_grandisquamis_1,573,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\573.png
61,cantheschenia_grandisquamis,controlled,cantheschenia_grandisquamis_2,574,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\574.png
61,cantheschenia_grandisquamis,sketches,cantheschenia_grandisquamis_3,575,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\575.png
61,cantheschenia_grandisquamis,insitu,cantheschenia_grandisquamis_4,576,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\576.png
62,caprodon_longimanus,controlled,caprodon_longimanus_1,577,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\577.png
62,caprodon_longimanus,controlled,caprodon_longimanus_2,578,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\578.png
62,caprodon_longimanus,controlled,caprodon_longimanus_3,579,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\579.png
63,caprodon_schlegelii,controlled,caprodon_schlegelii_1,580,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\580.png
63,caprodon_schlegelii,controlled,caprodon_schlegelii_2,581,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\581.png
63,caprodon_schlegelii,controlled,caprodon_schlegelii_3,582,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\582.png
63,caprodon_schlegelii,controlled,caprodon_schlegelii_4,583,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\583.png
64,carangoides_caeruleopinnatus,insitu,carangoides_caeruleopinnatus_10,584,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\584.png
64,carangoides_caeruleopinnatus,sketches,carangoides_caeruleopinnatus_11,585,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\585.png
64,carangoides_caeruleopinnatus,controlled,carangoides_caeruleopinnatus_1,586,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\586.png
64,carangoides_caeruleopinnatus,sketches,carangoides_caeruleopinnatus_2,587,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\587.png
64,carangoides_caeruleopinnatus,insitu,carangoides_caeruleopinnatus_3,588,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\588.png
64,carangoides_caeruleopinnatus,controlled,carangoides_caeruleopinnatus_4,589,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\589.png
64,carangoides_caeruleopinnatus,uncontrolled,carangoides_caeruleopinnatus_5,590,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\590.png
64,carangoides_caeruleopinnatus,controlled,carangoides_caeruleopinnatus_6,591,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\591.png
64,carangoides_caeruleopinnatus,controlled,carangoides_caeruleopinnatus_7,592,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\592.png
64,carangoides_caeruleopinnatus,controlled,carangoides_caeruleopinnatus_8,593,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\593.png
64,carangoides_caeruleopinnatus,controlled,carangoides_caeruleopinnatus_9,594,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\594.png
65,carangoides_chrysophrys,controlled,carangoides_chrysophrys_1,595,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\595.png
65,carangoides_chrysophrys,controlled,carangoides_chrysophrys_2,596,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\596.png
65,carangoides_chrysophrys,controlled,carangoides_chrysophrys_3,597,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\597.png
66,carangoides_equula,controlled,carangoides_equula_1,598,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\598.png
66,carangoides_equula,sketches,carangoides_equula_2,599,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\599.png
66,carangoides_equula,controlled,carangoides_equula_3,600,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\600.png
66,carangoides_equula,controlled,carangoides_equula_4,601,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\601.png
66,carangoides_equula,controlled,carangoides_equula_5,602,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\602.png
67,carangoides_ferdau,controlled,carangoides_ferdau_1,603,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\603.png
67,carangoides_ferdau,insitu,carangoides_ferdau_2,604,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\604.png
67,carangoides_ferdau,controlled,carangoides_ferdau_3,605,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\605.png
67,carangoides_ferdau,insitu,carangoides_ferdau_4,606,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\606.png
67,carangoides_ferdau,insitu,carangoides_ferdau_5,607,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\607.png
67,carangoides_ferdau,insitu,carangoides_ferdau_6,608,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\608.png
67,carangoides_ferdau,controlled,carangoides_ferdau_7,609,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\609.png
67,carangoides_ferdau,uncontrolled,carangoides_ferdau_8,610,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\610.png
67,carangoides_ferdau,controlled,carangoides_ferdau_9,611,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\611.png
68,carangoides_fulvoguttatus,controlled,carangoides_fulvoguttatus_10,612,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\612.png
68,carangoides_fulvoguttatus,controlled,carangoides_fulvoguttatus_1,613,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\613.png
68,carangoides_fulvoguttatus,insitu,carangoides_fulvoguttatus_2,614,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\614.png
68,carangoides_fulvoguttatus,controlled,carangoides_fulvoguttatus_3,615,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\615.png
68,carangoides_fulvoguttatus,uncontrolled,carangoides_fulvoguttatus_4,616,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\616.png
68,carangoides_fulvoguttatus,sketches,carangoides_fulvoguttatus_5,617,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\617.png
68,carangoides_fulvoguttatus,controlled,carangoides_fulvoguttatus_6,618,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\618.png
68,carangoides_fulvoguttatus,controlled,carangoides_fulvoguttatus_7,619,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\619.png
68,carangoides_fulvoguttatus,insitu,carangoides_fulvoguttatus_8,620,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\620.png
68,carangoides_fulvoguttatus,insitu,carangoides_fulvoguttatus_9,621,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\621.png
69,carangoides_hedlandensis,controlled,carangoides_hedlandensis_1,622,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\622.png
69,carangoides_hedlandensis,controlled,carangoides_hedlandensis_2,623,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\623.png
69,carangoides_hedlandensis,controlled,carangoides_hedlandensis_3,624,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\624.png
69,carangoides_hedlandensis,controlled,carangoides_hedlandensis_4,625,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\625.png
70,carangoides_malabaricus,controlled,carangoides_malabaricus_1,626,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\626.png
70,carangoides_malabaricus,controlled,carangoides_malabaricus_2,627,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\627.png
70,carangoides_malabaricus,controlled,carangoides_malabaricus_3,628,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\628.png
70,carangoides_malabaricus,controlled,carangoides_malabaricus_4,629,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\629.png
70,carangoides_malabaricus,sketches,carangoides_malabaricus_5,630,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\630.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_10,631,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\631.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_11,632,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\632.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_1,633,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\633.png
71,carangoides_orthogrammus,controlled,carangoides_orthogrammus_2,634,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\634.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_3,635,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\635.png
71,carangoides_orthogrammus,controlled,carangoides_orthogrammus_4,636,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\636.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_5,637,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\637.png
71,carangoides_orthogrammus,uncontrolled,carangoides_orthogrammus_6,638,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\638.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_7,639,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\639.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_8,640,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\640.png
71,carangoides_orthogrammus,insitu,carangoides_orthogrammus_9,641,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\641.png
72,carangoides_plagiotaenia,controlled,carangoides_plagiotaenia_1,642,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\642.png
72,carangoides_plagiotaenia,controlled,carangoides_plagiotaenia_2,643,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\643.png
72,carangoides_plagiotaenia,insitu,carangoides_plagiotaenia_3,644,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\644.png
72,carangoides_plagiotaenia,insitu,carangoides_plagiotaenia_4,645,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\645.png
72,carangoides_plagiotaenia,sketches,carangoides_plagiotaenia_5,646,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\646.png
72,carangoides_plagiotaenia,controlled,carangoides_plagiotaenia_6,647,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\647.png
72,carangoides_plagiotaenia,insitu,carangoides_plagiotaenia_7,648,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\648.png
72,carangoides_plagiotaenia,insitu,carangoides_plagiotaenia_8,649,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\649.png
72,carangoides_plagiotaenia,controlled,carangoides_plagiotaenia_9,650,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\650.png
73,caranx_ignobilis,controlled,caranx_ignobilis_10,651,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\651.png
73,caranx_ignobilis,controlled,caranx_ignobilis_11,652,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\652.png
73,caranx_ignobilis,controlled,caranx_ignobilis_1,653,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\653.png
73,caranx_ignobilis,insitu,caranx_ignobilis_2,654,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\654.png
73,caranx_ignobilis,uncontrolled,caranx_ignobilis_3,655,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\655.png
73,caranx_ignobilis,insitu,caranx_ignobilis_4,656,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\656.png
73,caranx_ignobilis,insitu,caranx_ignobilis_5,657,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\657.png
73,caranx_ignobilis,insitu,caranx_ignobilis_6,658,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\658.png
73,caranx_ignobilis,controlled,caranx_ignobilis_7,659,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\659.png
73,caranx_ignobilis,controlled,caranx_ignobilis_8,660,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\660.png
73,caranx_ignobilis,controlled,caranx_ignobilis_9,661,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\661.png
74,caranx_lugubris,uncontrolled,caranx_lugubris_1,662,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\662.png
74,caranx_lugubris,sketches,caranx_lugubris_2,663,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\663.png
74,caranx_lugubris,controlled,caranx_lugubris_3,664,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\664.png
74,caranx_lugubris,controlled,caranx_lugubris_4,665,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\665.png
74,caranx_lugubris,controlled,caranx_lugubris_5,666,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\666.png
74,caranx_lugubris,insitu,caranx_lugubris_6,667,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\667.png
74,caranx_lugubris,insitu,caranx_lugubris_7,668,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\668.png
74,caranx_lugubris,controlled,caranx_lugubris_8,669,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\669.png
75,caranx_melampygus,insitu,caranx_melampygus_10,670,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\670.png
75,caranx_melampygus,insitu,caranx_melampygus_11,671,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\671.png
75,caranx_melampygus,insitu,caranx_melampygus_12,672,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\672.png
75,caranx_melampygus,insitu,caranx_melampygus_13,673,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\673.png
75,caranx_melampygus,insitu,caranx_melampygus_14,674,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\674.png
75,caranx_melampygus,insitu,caranx_melampygus_15,675,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\675.png
75,caranx_melampygus,insitu,caranx_melampygus_16,676,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\676.png
75,caranx_melampygus,insitu,caranx_melampygus_17,677,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\677.png
75,caranx_melampygus,insitu,caranx_melampygus_18,678,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\678.png
75,caranx_melampygus,insitu,caranx_melampygus_19,679,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\679.png
75,caranx_melampygus,controlled,caranx_melampygus_1,680,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\680.png
75,caranx_melampygus,controlled,caranx_melampygus_20,681,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\681.png
75,caranx_melampygus,controlled,caranx_melampygus_21,682,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\682.png
75,caranx_melampygus,insitu,caranx_melampygus_22,683,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\683.png
75,caranx_melampygus,insitu,caranx_melampygus_23,684,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\684.png
75,caranx_melampygus,insitu,caranx_melampygus_24,685,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\685.png
75,caranx_melampygus,controlled,caranx_melampygus_25,686,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\686.png
75,caranx_melampygus,insitu,caranx_melampygus_26,687,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\687.png
75,caranx_melampygus,controlled,caranx_melampygus_2,688,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\688.png
75,caranx_melampygus,controlled,caranx_melampygus_3,689,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\689.png
75,caranx_melampygus,controlled,caranx_melampygus_4,690,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\690.png
75,caranx_melampygus,controlled,caranx_melampygus_5,691,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\691.png
75,caranx_melampygus,controlled,caranx_melampygus_6,692,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\692.png
75,caranx_melampygus,insitu,caranx_melampygus_7,693,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\693.png
75,caranx_melampygus,insitu,caranx_melampygus_8,694,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\694.png
75,caranx_melampygus,insitu,caranx_melampygus_9,695,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\695.png
76,caranx_sexfasciatus,controlled,caranx_sexfasciatus_10,696,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\696.png
76,caranx_sexfasciatus,controlled,caranx_sexfasciatus_11,697,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\697.png
76,caranx_sexfasciatus,sketches,caranx_sexfasciatus_12,698,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\698.png
76,caranx_sexfasciatus,uncontrolled,caranx_sexfasciatus_13,699,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\699.png
76,caranx_sexfasciatus,controlled,caranx_sexfasciatus_14,700,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\700.png
76,caranx_sexfasciatus,insitu,caranx_sexfasciatus_1,701,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\701.png
